date,ticker,article_id,news_text,news_source,is_real
2026-06-18,SAB,SAB_ART_001,SAB faces downward pressure from foreign investors selling amid Consumer Goods sector weakness,Realistic_Sample,False
2026-06-18,SAB,SAB_ART_002,SAB stock declines 1.9 on profit taking after strong Q1 performance,Realistic_Sample,False
2026-06-18,SAB,SAB_ART_003,SAB upgraded to 'Outperform' by investment bank citing strong fundamentals and growth prospects,Realistic_Sample,False
2026-06-18,SAB,SAB_ART_004,SAB enters collaboration with international partner to expand Consumer Goods services into neighboring countries,Realistic_Sample,False
2026-06-18,PNJ,PNJ_ART_000,Phu Nhuan Jewelry faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-18,PNJ,PNJ_ART_001,PNJ stock gains 3.5% as Retail sector leads market rally,Realistic_Sample,False
2026-06-18,PNJ,PNJ_ART_002,"PNJ announces robust Q2 results with net interest income growing 27% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-18,MSN,MSN_ART_000,MSN enters collaboration with international partner to expand Consumer Goods services into neighboring countries,Realistic_Sample,False
2026-06-18,MSN,MSN_ART_001,"Masan Group receives 'Buy' recommendation from leading brokerage, target price raised 10%",Realistic_Sample,False
2026-06-18,MSN,MSN_ART_002,MSN faces downward pressure from foreign investors selling amid Consumer Goods sector weakness,Realistic_Sample,False
2026-06-18,MSN,MSN_ART_003,Masan Group faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-18,MSN,MSN_ART_004,"Masan Group opens new branch network in 7 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-18,STB,STB_ART_000,Sacombank signs strategic partnership with leading Banking firm to enhance market position,Realistic_Sample,False
2026-06-18,STB,STB_ART_001,"STB warns of rising credit costs and narrowing net interest margin in H1 2026, concerning investors",Realistic_Sample,False
2026-06-18,STB,STB_ART_002,"Sacombank (STB) reports Q2 2026 net profit of 3 trillion VND, up 21% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-18,STB,STB_ART_003,STB experiences increased competition from foreign banks entering Vietnamese Banking market,Realistic_Sample,False
2026-06-18,STB,STB_ART_004,"Sacombank surges to 2439 new accounts in Q2, exceeding customer acquisition targets",Realistic_Sample,False
2026-06-18,VPB,VPB_ART_000,"VPB announces robust Q2 results with net interest income growing 26% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-18,VPB,VPB_ART_001,"VPB warns of rising credit costs and narrowing net interest margin in H1 2026, concerning investors",Realistic_Sample,False
2026-06-18,VPB,VPB_ART_002,VPB faces downward pressure from foreign investors selling amid Banking sector weakness,Realistic_Sample,False
2026-06-18,VPB,VPB_ART_003,Vietnam Prosperity Bank faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-18,VPB,VPB_ART_004,VPB experiences increased competition from foreign banks entering Vietnamese Banking market,Realistic_Sample,False
