date,ticker,article_id,news_text,news_source,is_real
2026-06-26,PNJ,PNJ_ART_003,PNJ experiences increased competition from foreign banks entering Vietnamese Retail market,Realistic_Sample,False
2026-06-26,MSN,MSN_ART_000,"Masan Group faces regulatory scrutiny over compliance requirements, may incur additional compliance costs",Realistic_Sample,False
2026-06-26,MSN,MSN_ART_001,Masan Group signs strategic partnership with leading Consumer Goods firm to enhance market position,Realistic_Sample,False
2026-06-26,MSN,MSN_ART_002,"Masan Group Board approves cash dividend of 4785 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-26,MSN,MSN_ART_003,"Masan Group misses Q2 profit targets, net profit 1 trillion VND, down 8% from previous year",Realistic_Sample,False
2026-06-26,STB,STB_ART_000,"Sacombank faces regulatory scrutiny over compliance requirements, may incur additional compliance costs",Realistic_Sample,False
2026-06-26,STB,STB_ART_001,"Sacombank Board approves cash dividend of 4105 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-26,STB,STB_ART_002,"STB warns of rising credit costs and narrowing net interest margin in H1 2026, concerning investors",Realistic_Sample,False
2026-06-26,STB,STB_ART_003,STB stock gains 3.2% as Banking sector leads market rally,Realistic_Sample,False
2026-06-26,VPB,VPB_ART_000,VPB enters collaboration with international partner to expand Banking services into neighboring countries,Realistic_Sample,False
2026-06-26,VPB,VPB_ART_001,VPB stock declines 2.2 on profit taking after strong Q1 performance,Realistic_Sample,False
2026-06-26,VPB,VPB_ART_002,"Vietnam Prosperity Bank surges to 4699 new accounts in Q2, exceeding customer acquisition targets",Realistic_Sample,False
2026-06-26,VPB,VPB_ART_003,VPB announces interim dividend of 1368 VND per share with record payout ratio,Realistic_Sample,False
