date,ticker,article_id,sentiment_score,sentiment_label,positive_score,negative_score,neutral_score,news_preview,model_version,processed_at
2026-06-25,PNJ,PNJ_ART_001,-0.4337221086025238,Negative,0.27983734011650085,0.7135594487190247,0.006603204645216465,PNJ invests 951 billion VND in new technology platform to digitize customer serv...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,PNJ,PNJ_ART_002,-0.021316319704055786,Neutral,0.009435023181140423,0.030751341953873634,0.9598137736320496,Phu Nhuan Jewelry faces margin compression as operating costs rise faster than r...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,PNJ,PNJ_ART_003,-0.002534969709813595,Neutral,0.013589552603662014,0.01612452231347561,0.970285952091217,"PNJ warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,PNJ,PNJ_ART_004,0.008966470137238503,Neutral,0.019578350707888603,0.0106118805706501,0.9698097705841064,PNJ faces downward pressure from foreign investors selling amid Retail sector we...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,SAB,SAB_ART_000,-0.006171617656946182,Neutral,0.011992247775197029,0.01816386543214321,0.9698439240455627,"SAB warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,SAB,SAB_ART_001,-0.9277692437171936,Negative,0.024596404284238815,0.9523656368255615,0.023037925362586975,"SAB announces robust Q2 results with net interest income growing 28% YoY, driven...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,SAB,SAB_ART_002,-0.9277791380882263,Negative,0.023952769115567207,0.9517319202423096,0.024315245449543,SAB upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,STB,STB_ART_000,0.031589776277542114,Neutral,0.041294753551483154,0.009704976342618465,0.9490002393722534,"Sacombank faces regulatory scrutiny over compliance requirements, may incur addi...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,STB,STB_ART_001,-0.8069120645523071,Negative,0.07240025699138641,0.8793123364448547,0.048287391662597656,STB stock gains 3.0% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,STB,STB_ART_002,-0.05525040626525879,Neutral,0.024105839431285858,0.07935624569654465,0.8965379595756531,STB stock declines 2.4 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,STB,STB_ART_003,-0.927876353263855,Negative,0.02390173077583313,0.9517780542373657,0.024320198222994804,STB upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,STB,STB_ART_004,-0.3225909471511841,Negative,0.3351498246192932,0.6577407717704773,0.007109432015568018,STB invests 1121 billion VND in new technology platform to digitize customer ser...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,TCB,TCB_ART_000,-0.9140604734420776,Negative,0.035719722509384155,0.9497802257537842,0.014500107616186142,Techcombank signs strategic partnership with leading Banking firm to enhance mar...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,TCB,TCB_ART_001,-0.9211366772651672,Negative,0.028403975069522858,0.9495406746864319,0.022055262699723244,"Techcombank surges to 2779 new accounts in Q2, exceeding customer acquisition ta...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,TCB,TCB_ART_002,-0.033833444118499756,Neutral,0.019780656322836876,0.05361409857869148,0.9266053438186646,TCB stock declines 2.5 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,TCB,TCB_ART_003,0.012076647952198982,Neutral,0.023514488711953163,0.011437840759754181,0.9650476574897766,Techcombank downgraded to 'Hold' by securities firm citing rising bad debt conce...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,TCB,TCB_ART_004,0.38058406114578247,Positive,0.6831477284431458,0.3025636672973633,0.014288588427007198,"Techcombank Board approves cash dividend of 2584 VND per share for 2026, payable...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VCB,VCB_ART_000,0.0010888734832406044,Neutral,0.01267003919929266,0.011581165716052055,0.9757487773895264,"Vietcombank misses Q2 profit targets, net profit 1 trillion VND, down 7% from pr...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VCB,VCB_ART_001,0.01836773380637169,Neutral,0.02814021147787571,0.00977247767150402,0.9620873332023621,"Vietcombank faces regulatory scrutiny over compliance requirements, may incur ad...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VCB,VCB_ART_002,-0.9174355864524841,Negative,0.03126611188054085,0.9487016797065735,0.020032212138175964,"Vietcombank surges to 3482 new accounts in Q2, exceeding customer acquisition ta...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VCB,VCB_ART_003,0.534717321395874,Positive,0.7613688111305237,0.22665150463581085,0.011979680508375168,"Vietcombank Board approves cash dividend of 2549 VND per share for 2026, payable...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VCB,VCB_ART_004,-0.9281195402145386,Negative,0.024758195504546165,0.9528777599334717,0.022364092990756035,"VCB announces robust Q2 results with net interest income growing 24% YoY, driven...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VHM,VHM_ART_000,-0.8383427262306213,Negative,0.05949530750513077,0.8978380560874939,0.04266655445098877,VHM stock gains 1.6% as Real Estate sector leads market rally...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VHM,VHM_ART_001,-0.8127678632736206,Negative,0.06304855644702911,0.8758164048194885,0.06113504245877266,VHM experiences increased competition from foreign banks entering Vietnamese Rea...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VHM,VHM_ART_002,0.0015199696645140648,Neutral,0.012837427668273449,0.011317458003759384,0.9758450388908386,"Vinhomes misses Q2 profit targets, net profit 1 trillion VND, down 7% from previ...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VHM,VHM_ART_003,0.011207968927919865,Neutral,0.0226255115121603,0.011417542584240437,0.96595698595047,Vinhomes downgraded to 'Hold' by securities firm citing rising bad debt concerns...,finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VHM,VHM_ART_004,-0.9341880083084106,Negative,0.022554690018296242,0.9567427039146423,0.02070261724293232,"Vinhomes (VHM) reports Q2 2026 net profit of 4 trillion VND, up 24% year-over-ye...",finbert_v1.0,2026-06-27 12:15:38
2026-06-25,VIC,VIC_ART_000,-0.921850323677063,Negative,0.028781810775399208,0.9506321549415588,0.020586036145687103,"Vingroup surges to 4436 new accounts in Q2, exceeding customer acquisition targe...",finbert_v1.0,2026-06-27 12:15:39
2026-06-25,VIC,VIC_ART_001,-0.010182417929172516,Neutral,0.009309040382504463,0.01949145831167698,0.9711994528770447,Vingroup faces margin compression as operating costs rise faster than revenue in...,finbert_v1.0,2026-06-27 12:15:39
2026-06-25,VIC,VIC_ART_002,-0.9243550300598145,Negative,0.02895386517047882,0.9533088803291321,0.017737165093421936,"Vingroup opens new branch network in 4 provinces across Vietnam, strengthening r...",finbert_v1.0,2026-06-27 12:15:39
2026-06-25,VIC,VIC_ART_003,0.0008418438956141472,Neutral,0.012397618032991886,0.011555774137377739,0.9760465621948242,"Vingroup misses Q2 profit targets, net profit 2 trillion VND, down 9% from previ...",finbert_v1.0,2026-06-27 12:15:39
2026-06-25,VIC,VIC_ART_004,-0.7567746639251709,Negative,0.0893280878663063,0.846102774143219,0.06456918269395828,VIC experiences increased competition from foreign banks entering Vietnamese Con...,finbert_v1.0,2026-06-27 12:15:39
2026-06-25,VNM,VNM_ART_000,-0.9188451766967773,Negative,0.031133882701396942,0.9499790668487549,0.018886959180235863,"Vinamilk surges to 3190 new accounts in Q2, exceeding customer acquisition targe...",finbert_v1.0,2026-06-27 12:15:39
2026-06-25,VNM,VNM_ART_001,0.0007908940315246582,Neutral,0.012441826052963734,0.011650932021439075,0.9759072661399841,"Vinamilk misses Q2 profit targets, net profit 1 trillion VND, down 7% from previ...",finbert_v1.0,2026-06-27 12:15:39
2026-06-25,VNM,VNM_ART_002,-0.9333670139312744,Negative,0.022956205531954765,0.9563232064247131,0.02072049118578434,"Vinamilk (VNM) reports Q2 2026 net profit of 3 trillion VND, up 11% year-over-ye...",finbert_v1.0,2026-06-27 12:15:39
2026-06-25,VPB,VPB_ART_000,0.009613607078790665,Neutral,0.01930849999189377,0.009694892913103104,0.970996618270874,VPB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:39
2026-06-25,VPB,VPB_ART_001,-0.0008547343313694,Neutral,0.01113231759518385,0.01198705192655325,0.976880669593811,"Vietnam Prosperity Bank misses Q2 profit targets, net profit 1 trillion VND, dow...",finbert_v1.0,2026-06-27 12:15:39
2026-06-25,VPB,VPB_ART_002,-0.90615314245224,Negative,0.0384071059525013,0.9445602297782898,0.0170326828956604,"Vietnam Prosperity Bank receives 'Buy' recommendation from leading brokerage, ta...",finbert_v1.0,2026-06-27 12:15:39
