date,ticker,article_id,news_text,news_source,is_real
2026-06-24,PGV,PGV_ART_002,Petrovietnam Gas faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-24,PLX,PLX_ART_000,"PLX warns of rising credit costs and narrowing net interest margin in H1 2026, concerning investors",Realistic_Sample,False
2026-06-24,PLX,PLX_ART_001,PLX invests 638 billion VND in new technology platform to digitize customer services,Realistic_Sample,False
2026-06-24,PLX,PLX_ART_002,Petrovietnam Power signs strategic partnership with leading Energy firm to enhance market position,Realistic_Sample,False
2026-06-24,PLX,PLX_ART_003,PLX stock gains 1.9% as Energy sector leads market rally,Realistic_Sample,False
2026-06-24,PLX,PLX_ART_004,PLX faces downward pressure from foreign investors selling amid Energy sector weakness,Realistic_Sample,False
2026-06-24,SAB,SAB_ART_000,Sabeco downgraded to 'Hold' by securities firm citing rising bad debt concerns,Realistic_Sample,False
2026-06-24,SAB,SAB_ART_001,"Sabeco Board approves cash dividend of 3066 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-24,SAB,SAB_ART_002,SAB enters collaboration with international partner to expand Consumer Goods services into neighboring countries,Realistic_Sample,False
2026-06-24,PNJ,PNJ_ART_000,"PNJ announces robust Q2 results with net interest income growing 21% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-24,PNJ,PNJ_ART_001,"Phu Nhuan Jewelry faces regulatory scrutiny over compliance requirements, may incur additional compliance costs",Realistic_Sample,False
2026-06-24,PNJ,PNJ_ART_002,PNJ stock declines 2.5 on profit taking after strong Q1 performance,Realistic_Sample,False
2026-06-24,PNJ,PNJ_ART_003,PNJ stock gains 2.2% as Retail sector leads market rally,Realistic_Sample,False
2026-06-24,PNJ,PNJ_ART_004,PNJ announces interim dividend of 1599 VND per share with record payout ratio,Realistic_Sample,False
2026-06-24,MSN,MSN_ART_000,MSN stock declines 1.6 on profit taking after strong Q1 performance,Realistic_Sample,False
2026-06-24,MSN,MSN_ART_001,"Masan Group (MSN) reports Q2 2026 net profit of 4 trillion VND, up 10% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-24,MSN,MSN_ART_002,MSN announces interim dividend of 1342 VND per share with record payout ratio,Realistic_Sample,False
2026-06-24,MSN,MSN_ART_003,"MSN warns of rising credit costs and narrowing net interest margin in H1 2026, concerning investors",Realistic_Sample,False
2026-06-24,MSN,MSN_ART_004,Masan Group signs strategic partnership with leading Consumer Goods firm to enhance market position,Realistic_Sample,False
2026-06-24,STB,STB_ART_000,STB announces interim dividend of 1553 VND per share with record payout ratio,Realistic_Sample,False
2026-06-24,STB,STB_ART_001,"Sacombank opens new branch network in 9 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-24,STB,STB_ART_002,"Sacombank (STB) reports Q2 2026 net profit of 4 trillion VND, up 13% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-24,VPB,VPB_ART_000,"Vietnam Prosperity Bank receives 'Buy' recommendation from leading brokerage, target price raised 11%",Realistic_Sample,False
2026-06-24,VPB,VPB_ART_001,"Vietnam Prosperity Bank opens new branch network in 5 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-24,VPB,VPB_ART_002,"Vietnam Prosperity Bank Board approves cash dividend of 2587 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-24,VPB,VPB_ART_003,Vietnam Prosperity Bank signs strategic partnership with leading Banking firm to enhance market position,Realistic_Sample,False
2026-06-24,VPB,VPB_ART_004,"Vietnam Prosperity Bank surges to 2547 new accounts in Q2, exceeding customer acquisition targets",Realistic_Sample,False
