date,ticker,article_id,sentiment_score,sentiment_label,positive_score,negative_score,neutral_score,news_preview,model_version,processed_at
2026-06-30,HDB,HDB_ART_000,-0.918169379234314,Negative,0.028542011976242065,0.9467114210128784,0.024746553972363472,"Housing Development Bank surges to 2404 new accounts in Q2, exceeding customer a...",finbert_v1.0,2026-06-27 12:15:41
2026-06-30,HDB,HDB_ART_001,-0.9270179867744446,Negative,0.0246406439691782,0.9516586065292358,0.023700756952166557,HDB upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,HDB,HDB_ART_002,-0.27575039863586426,Negative,0.3585757613182068,0.634326159954071,0.007098071277141571,HDB invests 1489 billion VND in new technology platform to digitize customer ser...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,MBB,MBB_ART_000,-0.9067515134811401,Negative,0.03803715482354164,0.9447886943817139,0.017174124717712402,Military Commercial Joint Stock Bank receives 'Buy' recommendation from leading ...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,MBB,MBB_ART_001,-0.3602404296398163,Negative,0.2771281898021698,0.6373686194419861,0.08550316095352173,MBB announces interim dividend of 1101 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,MBB,MBB_ART_002,-0.9110795259475708,Negative,0.03330044448375702,0.944379985332489,0.02231958694756031,"Military Commercial Joint Stock Bank surges to 4887 new accounts in Q2, exceedin...",finbert_v1.0,2026-06-27 12:15:41
2026-06-30,MBB,MBB_ART_003,-0.8878324031829834,Negative,0.04038858413696289,0.9282209873199463,0.03139030560851097,MBB experiences increased competition from foreign banks entering Vietnamese Ban...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,MBB,MBB_ART_004,-0.040948111563920975,Neutral,0.0192544087767601,0.060202520340681076,0.9205430746078491,MBB stock declines 2.5 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,MSN,MSN_ART_000,-0.9231418967247009,Negative,0.029290027916431427,0.9524319171905518,0.018278086557984352,"Masan Group opens new branch network in 7 provinces across Vietnam, strengthenin...",finbert_v1.0,2026-06-27 12:15:41
2026-06-30,MSN,MSN_ART_001,-0.025967150926589966,Neutral,0.019361227750778198,0.045328378677368164,0.9353103637695312,MSN stock declines 2.2 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,MSN,MSN_ART_002,-0.8366279006004333,Negative,0.07785265892744064,0.9144805669784546,0.007666784804314375,MSN enters collaboration with international partner to expand Consumer Goods ser...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,MSN,MSN_ART_003,-0.848283052444458,Negative,0.0457402765750885,0.8940232992172241,0.06023650988936424,MSN experiences increased competition from foreign banks entering Vietnamese Con...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,PGV,PGV_ART_000,0.009871595539152622,Neutral,0.020041443407535553,0.01016984786838293,0.9697887897491455,PGV faces downward pressure from foreign investors selling amid Energy sector we...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,PGV,PGV_ART_001,-0.18974900245666504,Negative,0.4015478491783142,0.5912968516349792,0.00715525122359395,PGV invests 1462 billion VND in new technology platform to digitize customer ser...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,PGV,PGV_ART_002,0.004701077938079834,Neutral,0.014410900883376598,0.009709822945296764,0.9758793115615845,"Petrovietnam Gas misses Q2 profit targets, net profit 2 trillion VND, down 12% f...",finbert_v1.0,2026-06-27 12:15:41
2026-06-30,PGV,PGV_ART_003,-0.8623226881027222,Negative,0.05234552547335625,0.9146682024002075,0.032986246049404144,PGV stock gains 3.1% as Energy sector leads market rally...,finbert_v1.0,2026-06-27 12:15:41
2026-06-30,PLX,PLX_ART_000,-0.8588825464248657,Negative,0.05332910269498825,0.9122116565704346,0.03445922210812569,PLX stock gains 2.4% as Energy sector leads market rally...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,PLX,PLX_ART_001,-0.9255769848823547,Negative,0.024673623964190483,0.9502506256103516,0.02507580816745758,PLX upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,PLX,PLX_ART_002,-0.001875242218375206,Neutral,0.015839003026485443,0.01771424524486065,0.9664467573165894,"PLX warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,PNJ,PNJ_ART_000,0.008966470137238503,Neutral,0.019578350707888603,0.0106118805706501,0.9698097705841064,PNJ faces downward pressure from foreign investors selling amid Retail sector we...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,PNJ,PNJ_ART_001,-0.8509564995765686,Negative,0.07049138098955154,0.9214478731155396,0.008060721680521965,PNJ enters collaboration with international partner to expand Retail services in...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,PNJ,PNJ_ART_002,-0.9256389141082764,Negative,0.02398979663848877,0.9496287107467651,0.026381568983197212,PNJ upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,SAB,SAB_ART_000,-0.03161089867353439,Neutral,0.021522270515561104,0.053133171051740646,0.9253445267677307,SAB stock declines 1.6 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,SAB,SAB_ART_001,-0.9109829068183899,Negative,0.036268625408411026,0.947251558303833,0.016479847952723503,"Sabeco receives 'Buy' recommendation from leading brokerage, target price raised...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,SAB,SAB_ART_002,0.009979450143873692,Neutral,0.019885364919900894,0.009905914776027203,0.9702087044715881,SAB faces downward pressure from foreign investors selling amid Consumer Goods s...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,STB,STB_ART_000,-0.8376896381378174,Negative,0.0772424265742302,0.9149320721626282,0.007825433276593685,STB enters collaboration with international partner to expand Banking services i...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,STB,STB_ART_001,-0.9102785587310791,Negative,0.03738788142800331,0.9476664662361145,0.014945635572075844,"Sacombank receives 'Buy' recommendation from leading brokerage, target price rai...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,STB,STB_ART_002,-0.8965126872062683,Negative,0.03559337928891182,0.932106077671051,0.03230058029294014,STB experiences increased competition from foreign banks entering Vietnamese Ban...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,TCB,TCB_ART_000,7.496215403079987e-05,Neutral,0.012020649388432503,0.011945687234401703,0.976033627986908,"Techcombank misses Q2 profit targets, net profit 2 trillion VND, down 10% from p...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,TCB,TCB_ART_001,0.4468180537223816,Positive,0.7166447043418884,0.26982665061950684,0.013528608717024326,"Techcombank Board approves cash dividend of 2935 VND per share for 2026, payable...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,TCB,TCB_ART_002,-0.016267506405711174,Neutral,0.009049126878380775,0.02531663328409195,0.965634286403656,Techcombank faces margin compression as operating costs rise faster than revenue...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,TCB,TCB_ART_003,0.010147158056497574,Neutral,0.019815795123577118,0.009668637067079544,0.9705156087875366,TCB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,TCB,TCB_ART_004,-0.8158289790153503,Negative,0.06590642780065536,0.8817353844642639,0.05235827714204788,TCB stock gains 3.7% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VCB,VCB_ART_000,-0.31447720527648926,Negative,0.31033647060394287,0.6248136758804321,0.06484981626272202,VCB announces interim dividend of 1249 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VCB,VCB_ART_001,-0.9283910393714905,Negative,0.024611325934529305,0.953002393245697,0.022386299446225166,"VCB announces robust Q2 results with net interest income growing 21% YoY, driven...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VCB,VCB_ART_002,0.011634991504251957,Neutral,0.02317819371819496,0.011543202213943005,0.9652786254882812,Vietcombank downgraded to 'Hold' by securities firm citing rising bad debt conce...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VHM,VHM_ART_000,-0.8020131587982178,Negative,0.09540069848299026,0.8974138498306274,0.007185536902397871,VHM enters collaboration with international partner to expand Real Estate servic...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VHM,VHM_ART_001,0.01740538701415062,Neutral,0.02817288041114807,0.010767494328320026,0.9610596299171448,"Vinhomes faces regulatory scrutiny over compliance requirements, may incur addit...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VHM,VHM_ART_002,-0.9278336763381958,Negative,0.02367672324180603,0.9515104293823242,0.024812957271933556,VHM upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VHM,VHM_ART_003,-0.9343845248222351,Negative,0.0223324503749609,0.9567169547080994,0.020950565114617348,"Vinhomes (VHM) reports Q2 2026 net profit of 3 trillion VND, up 19% year-over-ye...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VHM,VHM_ART_004,0.011207968927919865,Neutral,0.0226255115121603,0.011417542584240437,0.96595698595047,Vinhomes downgraded to 'Hold' by securities firm citing rising bad debt concerns...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VIC,VIC_ART_000,0.019775692373514175,Neutral,0.029657764360308647,0.009882072918117046,0.9604601263999939,"Vingroup faces regulatory scrutiny over compliance requirements, may incur addit...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VIC,VIC_ART_001,-0.33742520213127136,Negative,0.30469176173210144,0.6421169638633728,0.05319129675626755,VIC announces interim dividend of 1055 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VIC,VIC_ART_002,0.0005809254944324493,Neutral,0.012270396575331688,0.011689471080899239,0.9760401248931885,"Vingroup misses Q2 profit targets, net profit 1 trillion VND, down 5% from previ...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VNM,VNM_ART_000,-0.9275107979774475,Negative,0.024078866466879845,0.9515896439552307,0.024331552907824516,VNM upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VNM,VNM_ART_001,0.009262584149837494,Neutral,0.01964009553194046,0.010377511382102966,0.9699823260307312,VNM faces downward pressure from foreign investors selling amid Consumer Goods s...,finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VNM,VNM_ART_002,-0.0033849580213427544,Neutral,0.013750861398875713,0.017135819420218468,0.969113290309906,"VNM warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VNM,VNM_ART_003,-0.9193603992462158,Negative,0.03066820278763771,0.9500285983085632,0.01930314674973488,"Vinamilk surges to 4296 new accounts in Q2, exceeding customer acquisition targe...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VPB,VPB_ART_000,0.01436700765043497,Neutral,0.025219930335879326,0.010852922685444355,0.963927149772644,"Vietnam Prosperity Bank faces regulatory scrutiny over compliance requirements, ...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VPB,VPB_ART_001,-0.9288296699523926,Negative,0.024320954456925392,0.9531506299972534,0.02252846769988537,"VPB announces robust Q2 results with net interest income growing 20% YoY, driven...",finbert_v1.0,2026-06-27 12:15:42
2026-06-30,VPB,VPB_ART_002,-0.9149795174598694,Negative,0.03193962946534157,0.9469191431999207,0.02114119939506054,"Vietnam Prosperity Bank surges to 3758 new accounts in Q2, exceeding customer ac...",finbert_v1.0,2026-06-27 12:15:42
