date,ticker,article_id,sentiment_score,sentiment_label,positive_score,negative_score,neutral_score,news_preview,model_version,processed_at
2026-06-22,HDB,HDB_ART_000,-0.8670329451560974,Negative,0.04806835576891899,0.9151012897491455,0.036830369383096695,HDB experiences increased competition from foreign banks entering Vietnamese Ban...,finbert_v1.0,2026-06-27 12:15:34
2026-06-22,HDB,HDB_ART_001,0.001023656688630581,Neutral,0.01230241172015667,0.011278755031526089,0.9764189124107361,"Housing Development Bank misses Q2 profit targets, net profit 2 trillion VND, do...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,HDB,HDB_ART_002,-0.9204860329627991,Negative,0.030926832929253578,0.9514128565788269,0.01766035705804825,"Housing Development Bank opens new branch network in 5 provinces across Vietnam,...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,HDB,HDB_ART_003,-0.9095976948738098,Negative,0.03738277778029442,0.9469804763793945,0.015636678785085678,Housing Development Bank signs strategic partnership with leading Banking firm t...,finbert_v1.0,2026-06-27 12:15:34
2026-06-22,MBB,MBB_ART_000,-0.9285917282104492,Negative,0.024136055260896683,0.9527277946472168,0.0231361985206604,"MBB announces robust Q2 results with net interest income growing 22% YoY, driven...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,MBB,MBB_ART_001,0.009876977652311325,Neutral,0.020100723952054977,0.010223746299743652,0.9696755409240723,MBB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:34
2026-06-22,MBB,MBB_ART_002,-0.34349241852760315,Negative,0.324788898229599,0.6682813167572021,0.006929757539182901,MBB invests 564 billion VND in new technology platform to digitize customer serv...,finbert_v1.0,2026-06-27 12:15:34
2026-06-22,MSN,MSN_ART_000,-0.016833379864692688,Neutral,0.00899625662714243,0.025829635560512543,0.9651740789413452,Masan Group faces margin compression as operating costs rise faster than revenue...,finbert_v1.0,2026-06-27 12:15:34
2026-06-22,MSN,MSN_ART_001,-0.00020905770361423492,Neutral,0.011519578285515308,0.011728635989129543,0.9767518043518066,"Masan Group misses Q2 profit targets, net profit 1 trillion VND, down 7% from pr...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,MSN,MSN_ART_002,-0.9224612712860107,Negative,0.027547592297196388,0.9500088691711426,0.022443516179919243,"Masan Group surges to 3624 new accounts in Q2, exceeding customer acquisition ta...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,MSN,MSN_ART_003,-0.9091651439666748,Negative,0.03648260980844498,0.9456477761268616,0.017869586125016212,"Masan Group receives 'Buy' recommendation from leading brokerage, target price r...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,PGV,PGV_ART_000,-0.9201741814613342,Negative,0.03136460855603218,0.9515388011932373,0.017096616327762604,"Petrovietnam Gas receives 'Buy' recommendation from leading brokerage, target pr...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,PGV,PGV_ART_001,-0.2000613808631897,Negative,0.3963809013366699,0.5964422821998596,0.0071768141351640224,PGV invests 1934 billion VND in new technology platform to digitize customer ser...,finbert_v1.0,2026-06-27 12:15:34
2026-06-22,PGV,PGV_ART_002,0.018876418471336365,Neutral,0.028898438438773155,0.01002201996743679,0.9610795378684998,"Petrovietnam Gas faces regulatory scrutiny over compliance requirements, may inc...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,PGV,PGV_ART_003,-0.9336018562316895,Negative,0.022816140204668045,0.956417977809906,0.020765934139490128,"Petrovietnam Gas (PGV) reports Q2 2026 net profit of 4 trillion VND, up 22% year...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,PLX,PLX_ART_000,-0.0214491356164217,Neutral,0.009375343099236488,0.030824478715658188,0.9598002433776855,Petrovietnam Power faces margin compression as operating costs rise faster than ...,finbert_v1.0,2026-06-27 12:15:34
2026-06-22,PLX,PLX_ART_001,-0.8514388203620911,Negative,0.05659755319356918,0.9080363512039185,0.03536605089902878,PLX stock gains 3.2% as Energy sector leads market rally...,finbert_v1.0,2026-06-27 12:15:34
2026-06-22,PLX,PLX_ART_002,0.1346132457256317,Positive,0.5598291158676147,0.42521587014198303,0.014955087564885616,"Petrovietnam Power Board approves cash dividend of 3752 VND per share for 2026, ...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,PNJ,PNJ_ART_000,-0.9228273034095764,Negative,0.028131624683737755,0.9509589076042175,0.020909497514367104,"Phu Nhuan Jewelry surges to 2973 new accounts in Q2, exceeding customer acquisit...",finbert_v1.0,2026-06-27 12:15:34
2026-06-22,PNJ,PNJ_ART_001,-0.9256389141082764,Negative,0.02398979663848877,0.9496287107467651,0.026381568983197212,PNJ upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,PNJ,PNJ_ART_002,-0.8509564995765686,Negative,0.07049138098955154,0.9214478731155396,0.008060721680521965,PNJ enters collaboration with international partner to expand Retail services in...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,PNJ,PNJ_ART_003,-0.9222254753112793,Negative,0.02992960251867771,0.9521550536155701,0.017915261909365654,"Phu Nhuan Jewelry opens new branch network in 4 provinces across Vietnam, streng...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,SAB,SAB_ART_000,-0.10382634401321411,Negative,0.40689516067504883,0.5107215046882629,0.08238333463668823,SAB announces interim dividend of 2211 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,SAB,SAB_ART_001,-0.030689870938658714,Neutral,0.019861256703734398,0.05055112764239311,0.9295876026153564,SAB stock declines 2.7 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,SAB,SAB_ART_002,-0.9131575226783752,Negative,0.03467253968119621,0.947830080986023,0.01749737188220024,"Sabeco receives 'Buy' recommendation from leading brokerage, target price raised...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,SAB,SAB_ART_003,0.01898968406021595,Neutral,0.02994147688150406,0.010951792821288109,0.9591068029403687,"Sabeco faces regulatory scrutiny over compliance requirements, may incur additio...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,SAB,SAB_ART_004,0.001993170939385891,Neutral,0.013200785033404827,0.011207614094018936,0.9755915999412537,"Sabeco misses Q2 profit targets, net profit 1 trillion VND, down 13% from previo...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,STB,STB_ART_000,-0.8965126872062683,Negative,0.03559337928891182,0.932106077671051,0.03230058029294014,STB experiences increased competition from foreign banks entering Vietnamese Ban...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,STB,STB_ART_001,-0.8376896381378174,Negative,0.0772424265742302,0.9149320721626282,0.007825433276593685,STB enters collaboration with international partner to expand Banking services i...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,STB,STB_ART_002,0.0017591072246432304,Neutral,0.012846277095377445,0.011087169870734215,0.9760665893554688,"Sacombank misses Q2 profit targets, net profit 1 trillion VND, down 9% from prev...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,STB,STB_ART_003,-0.8076564073562622,Negative,0.06733598560094833,0.8749923706054688,0.05767163261771202,STB stock gains 2.8% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,TCB,TCB_ART_000,-0.27507609128952026,Negative,0.3588883876800537,0.633964478969574,0.007147117517888546,TCB invests 564 billion VND in new technology platform to digitize customer serv...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,TCB,TCB_ART_001,-0.8788651823997498,Negative,0.04295917600393295,0.9218243360519409,0.03521640971302986,TCB experiences increased competition from foreign banks entering Vietnamese Ban...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,TCB,TCB_ART_002,0.010147158056497574,Neutral,0.019815795123577118,0.009668637067079544,0.9705156087875366,TCB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,TCB,TCB_ART_003,-0.9332243204116821,Negative,0.022697478532791138,0.9559218287467957,0.021380657330155373,"Techcombank (TCB) reports Q2 2026 net profit of 2 trillion VND, up 19% year-over...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VCB,VCB_ART_000,-0.9272992610931396,Negative,0.024644935503602028,0.9519441723823547,0.02341087907552719,VCB upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VCB,VCB_ART_001,-0.9190523028373718,Negative,0.030406268313527107,0.9494585990905762,0.020135104656219482,"Vietcombank surges to 3011 new accounts in Q2, exceeding customer acquisition ta...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VCB,VCB_ART_002,-0.014594901353120804,Neutral,0.008965784683823586,0.02356068603694439,0.967473566532135,Vietcombank faces margin compression as operating costs rise faster than revenue...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VHM,VHM_ART_000,-0.9246861934661865,Negative,0.028948424383997917,0.9536346197128296,0.017416933551430702,"Vinhomes opens new branch network in 6 provinces across Vietnam, strengthening r...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VHM,VHM_ART_001,0.011207968927919865,Neutral,0.0226255115121603,0.011417542584240437,0.96595698595047,Vinhomes downgraded to 'Hold' by securities firm citing rising bad debt concerns...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VHM,VHM_ART_002,-0.93425452709198,Negative,0.022486524656414986,0.9567410349845886,0.02077239379286766,"Vinhomes (VHM) reports Q2 2026 net profit of 3 trillion VND, up 24% year-over-ye...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VHM,VHM_ART_003,-0.029885470867156982,Neutral,0.009513158351182938,0.03939862921833992,0.9510882496833801,Vinhomes faces margin compression as operating costs rise faster than revenue in...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VHM,VHM_ART_004,-0.8020131587982178,Negative,0.09540069848299026,0.8974138498306274,0.007185536902397871,VHM enters collaboration with international partner to expand Real Estate servic...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VIC,VIC_ART_000,-0.7567746639251709,Negative,0.0893280878663063,0.846102774143219,0.06456918269395828,VIC experiences increased competition from foreign banks entering Vietnamese Con...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VIC,VIC_ART_001,-0.9120845198631287,Negative,0.03594808652997017,0.9480326175689697,0.016019316390156746,"Vingroup receives 'Buy' recommendation from leading brokerage, target price rais...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VIC,VIC_ART_002,-0.9135854840278625,Negative,0.03633129969239235,0.9499167799949646,0.013751792721450329,Vingroup signs strategic partnership with leading Conglomerate firm to enhance m...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VIC,VIC_ART_003,-0.8132275342941284,Negative,0.06479606032371521,0.8780235648155212,0.057180456817150116,VIC stock gains 2.9% as Conglomerate sector leads market rally...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VIC,VIC_ART_004,-0.009428147226572037,Neutral,0.020586417987942696,0.030014565214514732,0.9493990540504456,VIC stock declines 1.1 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VNM,VNM_ART_000,-0.014419701881706715,Neutral,0.009433944709599018,0.023853646591305733,0.9667123556137085,Vinamilk faces margin compression as operating costs rise faster than revenue in...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VNM,VNM_ART_001,0.0013891598209738731,Neutral,0.012814038433134556,0.011424878612160683,0.9757610559463501,"Vinamilk misses Q2 profit targets, net profit 2 trillion VND, down 6% from previ...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VNM,VNM_ART_002,-0.7600975036621094,Negative,0.05582375079393387,0.8159212470054626,0.12825503945350647,VNM experiences increased competition from foreign banks entering Vietnamese Con...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VNM,VNM_ART_003,-0.8703479170799255,Negative,0.04396790638566017,0.9143158197402954,0.04171624034643173,VNM stock gains 3.7% as Consumer Goods sector leads market rally...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VPB,VPB_ART_000,0.009613607078790665,Neutral,0.01930849999189377,0.009694892913103104,0.970996618270874,VPB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VPB,VPB_ART_001,-0.41744208335876465,Negative,0.2878689169883728,0.7053110003471375,0.0068200272507965565,VPB invests 710 billion VND in new technology platform to digitize customer serv...,finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VPB,VPB_ART_002,-0.9292296171188354,Negative,0.024049222469329834,0.9532788395881653,0.022671958431601524,"VPB announces robust Q2 results with net interest income growing 22% YoY, driven...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VPB,VPB_ART_003,-0.0008547343313694,Neutral,0.01113231759518385,0.01198705192655325,0.976880669593811,"Vietnam Prosperity Bank misses Q2 profit targets, net profit 1 trillion VND, dow...",finbert_v1.0,2026-06-27 12:15:35
2026-06-22,VPB,VPB_ART_004,0.01436700765043497,Neutral,0.025219930335879326,0.010852922685444355,0.963927149772644,"Vietnam Prosperity Bank faces regulatory scrutiny over compliance requirements, ...",finbert_v1.0,2026-06-27 12:15:35
