date,ticker,article_id,sentiment_score,sentiment_label,positive_score,negative_score,neutral_score,news_preview,model_version,processed_at
2026-06-23,SAB,SAB_ART_000,-0.9331421256065369,Negative,0.022860553115606308,0.9560026526451111,0.02113671600818634,"Sabeco (SAB) reports Q2 2026 net profit of 4 trillion VND, up 13% year-over-year...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,SAB,SAB_ART_001,-0.9177181124687195,Negative,0.03127138689160347,0.9489895105361938,0.01973913423717022,"Sabeco surges to 2080 new accounts in Q2, exceeding customer acquisition targets...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,SAB,SAB_ART_002,-0.9230268001556396,Negative,0.029986359179019928,0.9530131816864014,0.017000438645482063,"Sabeco opens new branch network in 5 provinces across Vietnam, strengthening ret...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,STB,STB_ART_000,-0.9034737944602966,Negative,0.04141377657651901,0.9448875784873962,0.013698679395020008,"Sacombank receives 'Buy' recommendation from leading brokerage, target price rai...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,STB,STB_ART_001,-0.9077839851379395,Negative,0.03959222137928009,0.9473761916160583,0.013031615875661373,Sacombank signs strategic partnership with leading Banking firm to enhance marke...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,STB,STB_ART_002,0.031589776277542114,Neutral,0.041294753551483154,0.009704976342618465,0.9490002393722534,"Sacombank faces regulatory scrutiny over compliance requirements, may incur addi...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,STB,STB_ART_003,-0.05003231018781662,Neutral,0.02469848282635212,0.07473079115152359,0.9005706906318665,STB stock declines 1.4 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,TCB,TCB_ART_000,-0.039303213357925415,Neutral,0.020329469814896584,0.05963268503546715,0.9200377464294434,TCB stock declines 2.4 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,TCB,TCB_ART_001,-0.9140604734420776,Negative,0.035719722509384155,0.9497802257537842,0.014500107616186142,Techcombank signs strategic partnership with leading Banking firm to enhance mar...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,TCB,TCB_ART_002,0.017649371176958084,Neutral,0.027666635811328888,0.01001726370304823,0.9623160362243652,"Techcombank faces regulatory scrutiny over compliance requirements, may incur ad...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VCB,VCB_ART_000,-0.9125902056694031,Negative,0.03653499856591225,0.9491252303123474,0.014339729212224483,Vietcombank signs strategic partnership with leading Banking firm to enhance mar...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VCB,VCB_ART_001,-0.2581336200237274,Negative,0.3673282563686371,0.6254618763923645,0.007209931965917349,VCB invests 755 billion VND in new technology platform to digitize customer serv...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VCB,VCB_ART_002,-0.8432995080947876,Negative,0.05721735581755638,0.9005168676376343,0.04226584732532501,VCB stock gains 2.6% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VCB,VCB_ART_003,0.6530053615570068,Positive,0.8205989599227905,0.1675935685634613,0.01180744357407093,"Vietcombank Board approves cash dividend of 4819 VND per share for 2026, payable...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VCB,VCB_ART_004,-0.9283813834190369,Negative,0.024629628285765648,0.9530110359191895,0.02235940657556057,"VCB announces robust Q2 results with net interest income growing 18% YoY, driven...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VHM,VHM_ART_000,-0.020654959604144096,Neutral,0.01937335543334484,0.04002831503748894,0.9405982494354248,VHM stock declines 1.8 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VHM,VHM_ART_001,-0.9278336763381958,Negative,0.02367672324180603,0.9515104293823242,0.024812957271933556,VHM upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VHM,VHM_ART_002,-0.8138197064399719,Negative,0.06678307801485062,0.8806027770042419,0.05261404439806938,VHM stock gains 2.7% as Real Estate sector leads market rally...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VHM,VHM_ART_003,-0.002681325189769268,Neutral,0.014689036644995213,0.01737036183476448,0.967940628528595,"VHM warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VIC,VIC_ART_000,-0.9028259515762329,Negative,0.0407898873090744,0.9436158537864685,0.015594292432069778,"Vingroup receives 'Buy' recommendation from leading brokerage, target price rais...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VIC,VIC_ART_001,-0.010182417929172516,Neutral,0.009309040382504463,0.01949145831167698,0.9711994528770447,Vingroup faces margin compression as operating costs rise faster than revenue in...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VIC,VIC_ART_002,-0.2903267741203308,Negative,0.32894015312194824,0.619266927242279,0.05179290845990181,VIC announces interim dividend of 2691 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VIC,VIC_ART_003,0.0009346473962068558,Neutral,0.012463602237403393,0.011528954841196537,0.9760075211524963,"Vingroup misses Q2 profit targets, net profit 1 trillion VND, down 12% from prev...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VNM,VNM_ART_000,-0.028346773236989975,Neutral,0.01828579604625702,0.046632569283246994,0.9350816607475281,VNM stock declines 2.3 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VNM,VNM_ART_001,-0.0033849580213427544,Neutral,0.013750861398875713,0.017135819420218468,0.969113290309906,"VNM warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VNM,VNM_ART_002,-0.9275107979774475,Negative,0.024078866466879845,0.9515896439552307,0.024331552907824516,VNM upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VNM,VNM_ART_003,-0.9333670139312744,Negative,0.022956205531954765,0.9563232064247131,0.02072049118578434,"Vinamilk (VNM) reports Q2 2026 net profit of 3 trillion VND, up 11% year-over-ye...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VPB,VPB_ART_000,0.01436700765043497,Neutral,0.025219930335879326,0.010852922685444355,0.963927149772644,"Vietnam Prosperity Bank faces regulatory scrutiny over compliance requirements, ...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VPB,VPB_ART_001,-0.8528532981872559,Negative,0.0508316345512867,0.9036849141120911,0.045483507215976715,VPB stock gains 2.8% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VPB,VPB_ART_002,-0.9179365038871765,Negative,0.03172844275832176,0.9496649503707886,0.01860659196972847,"Vietnam Prosperity Bank opens new branch network in 3 provinces across Vietnam, ...",finbert_v1.0,2026-06-27 12:15:36
2026-06-23,VPB,VPB_ART_003,-0.9278760552406311,Negative,0.02382446452975273,0.9517005085945129,0.0244749803096056,VPB upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:36
